id,title,release_date,Action,Casual,Indie,Simulation,Strategy,Free_to_Play,RPG,Sports,Adventure,Racing,Early_Access,Massively_Multiplayer,Animation__Modeling,Video_Production,Utilities,Web_Publishing,Education,Software_Training,Design__Illustration,Audio_Production,Photo_Editing,Accounting
742280,Yi and the Thousand Moons OST,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
748150,The Love Boat,2017-01-01,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747910,Disassembly 3D,2017-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752540,All-Star Fruit Racing - Yogscast Exclusive DLC,2017-01-01,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
750780,Christmas Puzzle 2,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721030,La Tale - Evolved,2017-01-01,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
724070,Keyboard Engine,2017-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
745840,拼词游戏 2017,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
744040,Street Heat,2017-01-01,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
742230,A Day For A Kitten,2017-01-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759590,Crossout - Arachnophobia Pack,2017-01-01,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
563740,Lemons Must Die,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751280,Snail Trek - Chapter 1: Intershellar,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747750,D.F.R.: The Light,2017-01-01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
672140,Battle For Korsun,2017-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462603,Raiders of the Broken Planet - Wardog Fury Campaign,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708173,OMSI 2 Add-on Bremen-Nord,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759490,Last Anime boy:Eazy Saving loli,2017-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749240,Heliborne - East Germany Camouflage Pack,2017-01-01,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
749241,Heliborne - German Camouflage Pack,2017-01-01,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715150,Grim Legends 3: The Dark City - Artbook &amp; Soundtrack,2017-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
720400,Enigmatis 3: The Shadow of Karkhala - Artbook &amp; Soundtrack,2017-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603550,Schlag den Star - Das Spiel,2017-01-01,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740080,Deadly Days,2017-01-01,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
747160,BAPTISM,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757760,Fantasy Grounds - The Last Parsec: Leviathan (Savage Worlds),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757790,Fantasy Grounds - Mythic Monsters #14: Giants (PFRPG),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759280,Fantasy Grounds - The Last Parsec: Scientorium (Savage Worlds),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759390,Fantasy Grounds - Pulp Cthulhu (CoC7E),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762060,Fantasy Grounds - Savage Suzerain: Dogs Of Hades (Savage Worlds),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759330,Fantasy Grounds - Forest Map Pack by Joshua (Map Pack),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749040,Battle Runner,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760940,Fantasy Grounds - Legendary Beginnings: A Feast of Flavor (5E),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755710,Fantasy Grounds - Hero's Blood (PFRPG),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688890,Fantasy Grounds - Island of Death (Map Pack),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749270,Magic Siege - Defender,2017-01-01,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652270,Dark and Bright,2017-01-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748030,Mythic Victory Arena - Unlock All Skills,2017-01-01,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705550,Burgle Bros.,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
710700,Paperback: The Game,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592373,TEKKEN 7 DLC 2 Geese Howard Pack,2017-01-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667600,Sky Force Reloaded,2017-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740070,Dead Link: Pages Torn,2017-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
754160,Defenders of Tetsoidea II RPG,2017-01-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750840,MAGIX Video Pro X9 Steam Edition,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
732040,Corridor 15,2017-01-01,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
756540,Fluffy Friends - DLC,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598810,Carcassonne - Tiles &amp; Tactics,2017-01-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752500,Ghoulboy - Dark Sword of Goblin,2017-01-01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
717240,Divide &amp; Conquer,2017-01-01,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
746220,Monarch of Greed - Act 1,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577359,Train Sim World®: CSX GP40-2 Loco Add-On,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755220,Frutakia 2,2016-01-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724750,Robot's Mystery,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
733180,Destroy Space Aliens,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
739251,BattleRush - Medium Tanks DLC,2017-01-01,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
739256,BattleRush - German Snipers DLC,2017-01-01,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
718650,Driftland: The Magic Revival,2017-01-01,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
750492,BattleRush - German Special Forces DLC,2017-01-01,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
742700,Empire Deluxe Combined Edition,2017-01-01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
706440,Cyborg Arena,2017-01-01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
748610,Airport Madness 3D: Volume 2,2017-01-01,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
714260,Achievement Hunter: Thief,2017-01-01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
734580,BattleRush,2017-01-01,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
737600,40 Days,2017-01-01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758040,Virtual Battlemap DLC - Elven City,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
680720,Heroic Dungeon OST,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737490,Journey to Luonto,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761231,Super Meat Shooter - Happy Meat Winter,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
675354,X-Plane 11 - Add-on: Aerosoft - Airport Frankfurt,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761250,Achievement Clicker - Coal Edition,2017-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761210,Frontiers.io - Expansion Pack 5,2017-01-01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
754040,Piggy Poggy Pog,2017-01-01,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
754130,FMath,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694130,My Free Zoo,2017-01-01,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662260,On Earth As It Is In Heaven - A Kinetic Novel,2017-01-01,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
733570,Loot Run,2017-01-01,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
744280,AF-ZERO,2017-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754390,Cube Way,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609150,STAR OCEAN™ - THE LAST HOPE -™ 4K &amp; Full HD Remaster,2017-01-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745370,Purple Heart,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
675430,The Chronicles of Dragon Wing - The Surge of Undercurrent,2017-01-01,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733090,Mustache Politics Shooter,2017-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637787,Rocksmith® 2014 Edition – Remastered – Trans-Siberian Orchestra Song Pack,2017-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708510,The Promethium Effect - The Idle Clicker MMO,2017-01-01,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
744720,The Silence Outside,2017-01-01,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
598640,Wonder Wickets,2018-01-01,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715890,Sanic T-Shirts DLC,2017-01-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747130,Haunted Dream House,2017-01-01,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
732010,BrainyJoy,2017-01-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719280,Bullseye,2017-01-01,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
737270,Rising Storm 2: Vietnam - Pulling Rank Cosmetic DLC,2017-01-01,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
746540,Space Panic Defense,2017-01-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760130,Frontiers.io - Expansion Pack 4,2017-01-01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
622820,HALUNAZI,0000-00-00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733050,Lines Infinite by Nestor Yavorskyy,2017-01-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653920,Darkest Wave,2017-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688210,Deathlands,2017-01-01,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
751680,C64 &amp; AMIGA Classix Remakes Sixpack 2,2017-01-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751870,Chopper Battle New Horizon,2017-01-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726160,The Under,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740740,CRUSH &amp; SQUASH,2017-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755180,FURIDASHI - PREMIUM CAR: 2002 GTR-34,2017-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
752080,Intergalactic traveler: The Omega Sector,2017-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756721,FURIDASHI - PREMIUM CAR: 1995 MRKII,2017-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
755190,FURIDASHI - PREMIUM CAR: 1989 3S COUPE,2017-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
748010,Space Rocks,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701730,Yi and the Thousand Moons,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
745380,Znkl - 177,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350880,Archamon,2017-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740320,Djilyaro,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522470,The House of Da Vinci,2017-01-01,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751080,Strange Things,2017-01-01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
758290,Gloria Victis - Supporter Pack,2017-01-01,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
749670,Spinning Around,2017-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750960,Yissa Deep Realms,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
684850,DCS: Normandy 1944 Map,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684851,DCS: World War II Assets Pack,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695860,Spitfire: Epsom Campaign,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757750,Barrimean Jungle |AUDIO PACK|,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
730630,Black Desert Online - Limited Package,2017-01-01,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
718940,Prey with Gun 带枪的猎物,2017-01-01,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730631,Black Desert Online - Prime Package,2017-01-01,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
738560,Fariwalk: The Prelude,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
725020,SoM Soul Of Mask,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730632,Black Desert Online - Legendary Package,2017-01-01,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
746360,Orblitz,2017-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424030,War of Rights,0000-00-00,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
604920,Darkblood Chronicles,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751750,4-in-1 IQ Scale Bundle,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732470,Battleship Lonewolf,2017-01-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746770,Bunny Mania 2,2013-01-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745740,Reflex,2017-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678733,VRC PRO GT3 chassis and components pack,2017-01-01,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
699010,Unsettled,2017-01-01,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
759230,Steam: Rails to Riches - Southwestern France Map,2017-01-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702510,Mille Bornes,2017-01-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731640,Knife Battles,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
748430,Cube Color,2017-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758420,PAYDAY 2: h3h3 Character Pack,2017-01-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727490,Hell Space,2017-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710520,Super Trashforce,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
720720,Super Trashforce Artworks,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
720810,Super Trashforce OST,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708340,Shark Simulator,2017-01-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719340,ReturnState,2017-01-01,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
741770,Santa's vacation,2017-01-01,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
745340,Super Meat Shooter,2017-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
754660,Warface - Battle Royale,2017-01-01,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
709300,Eventide 2: Sorcerer's Mirror - Artbook &amp; Soundtrack,2017-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746620,Bakery,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749600,Insects runner,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716910,Dong-Jin Rice-hime -Expansion Pack,2017-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
732390,Grandpa and the Zombies,2017-01-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748260,"Gremlins, Inc. – Card Game, Print &amp; Play Set",2017-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756620,Fluffy Friends 2 - Wallpapers &amp; OST,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712350,The Music of Star Story: The Horizon Escape - Game OST,2017-01-01,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
630918,Flight Sim World: Kahului Air Mission Pack,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750640,Squarism: Soundtrack,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757080,Broadway: 1849,2017-01-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
742820,Way of Defector - Character Joo Yong-hyun,2017-01-01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718700,"Way of Defector - Soundtrack, Artbook",2017-01-01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656740,Cosmonator,2017-01-01,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
753120,Zaccaria Pinball - Hot Wheels 2017 Table,2017-01-01,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654180,Blacksquad - Welcome Fortune Box,2017-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753040,HEX: Dead of Winter Bundle,2017-01-01,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
749340,Chocolate makes you happy,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730700,The Word Is Not The Thing,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612880,Wolfenstein II: The New Colossus,2017-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552700,WORLD OF FINAL FANTASY®,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662353,Assassin's Creed® Origins - Horus Pack,2017-01-01,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
625100,TileSetGenerator,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
739210,My Coloring Book: Transport,2017-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637783,Rocksmith® 2014 Edition – Remastered – Halestorm Song Pack,2017-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637784,Rocksmith® 2014 Edition – Remastered – Halestorm - “I Miss the Misery”,2017-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637786,Rocksmith® 2014 Edition – Remastered – Halestorm - “Mz. Hyde”,2017-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637785,Rocksmith® 2014 Edition – Remastered – Halestorm - “I Get Off”,2017-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706090,WWE 2K18 - NXT Generation Pack,2017-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710610,Don't Sink,2017-01-01,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
563780,Mysterium - Secrets &amp; Lies,2017-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749080,Mystery Case Files: The Revenant's Hunt Collector's Edition,2017-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701940,Champions of Aerial,2017-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752450,CarX Drift Racing Online - Gold,2017-01-01,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
688259,"BLUE REFLECTION - Vacation Style Set B (Yuzu, Shihori, Kei)",2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688258,"BLUE REFLECTION - Vacation Style Set A (Hinako, Sarasa, Mao)",2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688270,"BLUE REFLECTION - Vacation Style Set C (Lime, Fumio, Chihiro)",2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688271,"BLUE REFLECTION - Vacation Style Set D (Sanae, Ako, Yuri)",2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688272,"BLUE REFLECTION - Vacation Style Set E (Rin, Kaori, Rika)",2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688273,BLUE REFLECTION - Special Event,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746800,Pure Mind,2017-01-01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
561630,Middle-earth™: Shadow of War™ - Slaughter Tribe Nemesis Expansion,2017-01-01,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
748540,Solitaire,2009-01-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748910,SpacePig,2008-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
748980,Tico,2008-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746390,"PlayClaw 6 - Game Recording, Streaming, Overlays",2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
749010,Yatzy,2013-01-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755730,Fantasy Grounds - Mythic Monsters #13: Dragons (PFRPG),2017-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728050,❂ Heroes of Hexaluga ❂,2017-01-01,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
